item,logprob
Anonipe,-9.689029
opINohe,-9.551174
hItAwau,-9.487725
oetounE,-13.0767
rArapIi,-10.99129
tumookE,-10.50916
inoiNoU,-13.44389
Anahufa,-9.963751
wAwihAo,-10.88502
AtIrena,-9.477435
hUihOrA,-11.68576
AkuhEpa,-10.26745
aurAreU,-11.09117
arOkifO,-14.31484
wOnIore,-9.669621
afIfeke,-8.91839
waiepAA,-14.30987
nomiAkU,-12.04303
nuapEtA,-11.33575
otunefi,-11.23244
tOtoihO,-10.07993
iukOwae,-11.36825
hehiekI,-11.00355
ohONOpE,-12.24206
nekItaA,-13.50743
AwAimIi,-17.28563
kUhoNoi,-7.989709
aNUhImE,-12.76435
EfErukU,-12.93299
AenAitu,-12.894
eNaoerA,-12.0838
oarIauE,-14.26022
AhAutoI,-11.72422
tUmekIi,-10.33263
ekOruwe,-10.67863
AmakAwE,-10.75871
OiwErAa,-13.58306
hOpukUI,-10.24416
uhOkIia,-9.546398
UtOukaO,-13.89301
ErEpEpa,-11.27961
auouimA,-12.87186
peafItO,-12.14695
reuetaI,-12.02864
tOfIrui,-10.45893
iAfeuka,-10.97777
puhuuNe,-11.46308
nUmAanI,-13.35792
roItowa,-10.22217
mUmANoU,-13.62112
ImehEki,-12.20189
ONanetO,-12.93507
nUpakoi,-9.400143
oeNUtou,-12.90977
hIaNAwi,-8.72542
ItOpENi,-10.89505
EtatamO,-11.14431
tOenanO,-11.0524
wiritUI,-9.653039
nAtUera,-10.29608
AhEaome,-11.7429
ueiuawe,-12.6202
heofinE,-13.60486
heawifO,-15.18471
ItUrApA,-12.32607
mOumoho,-8.959069
utIwerE,-11.06404
EfEtitI,-13.38891
Opufihe,-11.02975
neAeare,-11.81711
itaNUpo,-10.78882
