item,logprob
pIwEkE,-6.282392
wOpAkA,-8.724139
AnAkiI,-8.255399
orEurO,-8.367551
UaNEna,-8.280729
heumoe,-8.900734
ukuhie,-8.959663
imiaiE,-9.669092
ahukiI,-9.566949
mArEpu,-6.160887
muhuwE,-8.958411
huteho,-7.68752
pIpakA,-5.248804
hUkarU,-6.254405
uhUpOI,-8.349483
eaekiI,-11.65373
ekeutE,-9.150383
OAnarO,-6.948007
teNowA,-7.905482
NOpefA,-9.246982
UritEA,-6.372698
wetoNU,-8.505924
akoNOu,-8.39935
eowehU,-10.04203
aukUko,-7.227243
imiNOo,-10.58048
tIpuhi,-5.623575
aefOmu,-12.10371
ewAiNO,-8.603597
EkotUI,-7.911571
rumiAu,-9.18113
iakufe,-9.024063
NONopa,-8.323369
oNepOu,-8.507237
pANOkI,-6.27243
Irouou,-9.652927
wUnopE,-12.09554
howaka,-5.72793
petOno,-7.827668
wurafA,-9.730057
ANohAo,-9.07744
tANefu,-9.079332
rEtApI,-7.286944
rimewI,-8.926214
witAkU,-7.196155
Enoteu,-10.67131
wOuNAi,-10.01368
nErAiE,-8.951368
hOrONA,-4.909463
pahUNo,-7.053053
mUpUfa,-8.606627
pofihe,-6.673999
mIkifO,-9.508816
tapopa,-6.498679
hahIhI,-6.525291
ahANaO,-6.312632
ponOio,-8.025262
wIpinE,-7.692566
nAnoei,-9.181537
UrEmiu,-8.356176
eperAA,-9.603091
iuhitE,-9.392105
InifAO,-7.957022
ioNafA,-9.806395
kUaNeo,-7.738385
NOukOu,-8.340983
tInoka,-6.097522
iAwarO,-8.11863
wEkohI,-5.731805
ofiNoA,-9.705005
Ukooko,-10.04899
ErEpeu,-8.923069
aNUNoA,-9.775962
NuuNeA,-9.690217
tOnomE,-8.915168
ienefO,-13.12299
ohOuea,-8.032814
EinunA,-8.284506
AarANu,-9.004257
rUkENa,-7.893475
OwaetU,-8.354503
hOnukE,-7.395668
Ureino,-6.997622
nefipO,-9.904415
AkuOka,-8.285865
aAmAto,-8.747232
utiNoU,-9.682005
owepOI,-8.723414
Okopeu,-8.467253
anehuI,-7.075679
OuNiua,-9.418863
fOnefO,-13.80117
taNONi,-6.434056
menowA,-9.010503
AikokI,-6.567859
rINawI,-8.423036
kiuapU,-8.701729
wOuNoA,-11.1958
pUmAou,-7.255675
fiorAA,-9.233431
Aparue,-7.830732
uehANU,-10.47619
oinUpE,-8.441362
eonAmu,-8.723907
aniuro,-7.746406
tihoNU,-8.360836
irAwAu,-7.693014
nUhano,-8.305949
rIfake,-5.984653
eakIwA,-8.020325
ariaeA,-8.427124
mIkaNI,-5.914085
afiwia,-7.024976
ikEkEA,-8.057326
kiNeki,-8.789629
hufitu,-8.936097
Imauui,-9.887862
UtIkAu,-6.87979
uaoAra,-9.113582
wekIwI,-6.033578
ateehE,-8.709483
ururIia,-9.518582
UNohUpA,-9.52501
opopewE,-10.08547
UrEniNu,-10.62204
okIroru,-7.636673
ameNiwI,-9.890374
rEmupEO,-9.367153
wiNiikE,-11.73993
wItUfia,-10.67543
AtANowa,-8.107599
ArAhENa,-7.894034
fiarUwi,-9.786642
Otupowi,-8.623522
ohuetaa,-9.606279
IwaarEi,-10.27902
OtENiii,-12.03595
arootUI,-9.730873
wineerO,-9.603397
EneotUa,-10.44707
eIhofEa,-10.85572
emiwaNE,-10.87643
enoehAi,-11.66284
inIkauE,-8.855008
uNoapEi,-11.93224
UNoukAI,-9.576595
umOtEnE,-9.738411
opArEhE,-6.941945
nAiNONA,-9.936529
urONaha,-9.124745
okaApue,-11.30839
eneNukO,-11.7478
ahArunE,-7.543095
rIfirio,-7.397786
AiwAtOI,-9.178462
OAnawei,-8.681419
UrUikii,-10.19793
hUotUpO,-9.569029
ehOpIwI,-8.95716
ErEwEnA,-8.882519
UNuhorE,-10.31308
pAifOmO,-10.76311
mUNurAA,-10.61975
mUpOahI,-9.129396
AmOmiru,-8.31303
IhaikEA,-9.465633
onowaiO,-9.281454
mumepEO,-11.25228
NAiamIi,-11.45867
IrumaAi,-10.85908
nEreAmO,-9.623924
rImuaiE,-8.87506
naonunE,-10.83738
otoeNaO,-8.83998
OninArA,-8.699293
aeoraiE,-11.14522
fiNopOI,-10.52154
EnokiNo,-10.96225
anienoi,-10.84001
IkAnuNe,-10.16037
tinuAnO,-7.632525
fiameNe,-12.01603
aofItao,-9.698315
tokOerE,-5.882357
eiaorIi,-12.59204
miurAfI,-8.750047
Upirowa,-7.882767
EpEofAO,-11.77992
poahAhu,-8.540243
NEnAfAO,-10.63414
AerErAo,-8.975553
eotEkuI,-9.981427
eaweuri,-10.83082
eareawE,-10.21361
IwewEta,-10.53263
pIiaAki,-10.58468
epEferA,-10.89481
hirIAfI,-8.627385
Anonipe,-9.381407
opINohe,-10.38591
hItAwau,-7.043179
oetounE,-9.206676
rArapIi,-8.910328
tumookE,-9.035985
inoiNoU,-12.25945
Anahufa,-8.669056
wAwihAo,-10.02072
AtIrena,-7.545939
hUihOrA,-6.803654
AkuhEpa,-8.853712
aurAreU,-8.431744
arOkifO,-11.28301
wOnIore,-11.37635
afIfeke,-8.300731
waiepAA,-9.584939
nomiAkU,-9.571544
nuapEtA,-9.482679
otunefi,-10.65715
tOtoihO,-6.984838
iukOwae,-9.852233
hehiekI,-9.509558
ohONOpE,-9.267992
nekItaA,-9.784497
AwAimIi,-9.207927
kUhoNoi,-8.622066
aNUhImE,-12.34191
EfErukU,-10.42441
AenAitu,-10.67883
eNaoerA,-9.923077
oarIauE,-10.19665
AhAutoI,-7.090707
tUmekIi,-10.90061
ekOruwe,-10.3788
AmakAwE,-6.803363
OiwErAa,-11.35028
hOpukUI,-6.246765
uhOkIia,-10.8675
UtOukaO,-8.671708
ErEpEpa,-8.938958
auouimA,-11.24164
peafItO,-9.77304
reuetaI,-9.618697
tOfIrui,-7.888757
iAfeuka,-11.11743
puhuuNe,-10.07029
nUmAanI,-10.68071
roItowa,-8.412513
mUmANoU,-8.784768
ImehEki,-10.91725
ONanetO,-9.758245
nUpakoi,-8.480483
oeNUtou,-9.732465
hIaNAwi,-8.757401
ItOpENi,-9.650853
EtatamO,-9.262979
tOenanO,-8.12939
wiritUI,-9.046876
nAtUera,-8.639236
AhEaome,-11.08084
ueiuawe,-12.81087
heofinE,-9.138171
heawifO,-13.2256
ItUrApA,-9.158318
mOumoho,-8.680816
utIwerE,-8.690228
EfEtitI,-10.62363
Opufihe,-10.37773
neAeare,-10.36879
