item,item.bestsplit,length,logprob,ppl,ppl1
rIhAwIki,ri + ha + wiki,8,-7.9559336,7.655836010963278,9.873967649764454
rehAfIri,re + ha + firi,8,-6.5912896,5.399648768083851,6.66670441467323
OirerUNA,oi + re + ru + Na,8,-9.1287526,10.334889664343768,13.83866113623695
otoipini,otoi + pini,8,-9.6064166,11.67829985790731,15.878229505897135
EriweNAo,eri + we + Na + o,8,-10.8902766,16.21924870620079,22.97653711282772
awapofAi,awa + po + fai,8,-7.9503146000000005,7.644838036566611,9.858011603251661
AnokApOA,ano + ka + poa,8,-8.4380336,8.660825508978283,11.343686092075904
fAohufea,fao + hu + fea,8,-8.4740266,8.740947486570251,11.461813167711421
oenoApei,oe + noa + pei,8,-11.1067466,17.14284725577753,24.453629338388996
pUkONaei,pu + ko + Na + ei,8,-9.0233476,10.059911909011214,13.425128460251283
eNUtUkUI,e + Nu + tukui,8,-9.8575166,12.453161554439918,17.06827277974552
aeiANahe,ae + ia + Na + he,8,-9.4126266,11.113411617396489,15.016832098666208
IhemaoNU,ihe + mao + Nu,8,-10.4813066,14.607961723172918,20.425059248649102
wepOwANu,we + po + wa + Nu,8,-9.5468766,11.501753788509566,15.608442721828077
mOtefAnO,mo + te + fano,8,-8.5003926,8.800109308411672,11.549124816915386
ikUtaNou,i + ku + taNou,8,-9.9101766,12.622074329269513,17.328943071801827
OurUpeiu,ouru + peiu,8,-10.6741566,15.34678468430668,21.59084178684278
arAitANI,arai + taNi,8,-6.7526016,5.627157445054587,6.983533165574188
tUkeiati,tukeia + ti,8,-7.609079599999999,7.0057282778609995,8.935831071241555
raaNErAA,ra + a + Nera + a,8,-9.5653466,11.55623298035479,15.691639605391714
kOuekItI,kou + ekiti,8,-8.8400116,9.59894517346492,12.735073329301146
unumOakO,unu + moa + ko,8,-9.0090046,10.023064176684004,13.369820451738644
nItOwANA,ni + to + waNa,8,-8.1856986,8.119365026879917,10.549025083580288
ImuikIfe,imui + ki + fe,8,-10.9268866,16.371878429846983,23.219925660820035
eakOkEhE,ea + ko + kehe,8,-9.0872366,10.225697839514435,13.674283355114431
patanOhO,pa + ta + noho,8,-6.7467486,5.618737376180207,6.9717784083287615
IkApuafu,i + ka + pua + fu,8,-10.4795766,14.601497552760637,20.414891448315743
itOuNApo,itou + Na + po,8,-8.7924786,9.482919561020037,12.562029964443864
piNeAtUA,pi + Nea + tua,8,-8.9835156,9.957914659486413,13.27209403267594
wEnEtufe,wene + tu + fe,8,-8.6924206,9.243245991392286,12.205415686242556
